col1,col2,col3,col4,col5,col6,col7,col8,col9
62,3,5,6,2006,52.26,20.93,9355,1.34941577911377
63,4,3,4,1974,52.18,21.05,8175,1.62758994102478
47,3,0,4,1971,52.3,21.04,7426,0.829439401626587
69,3,3,3,2003,52.179906,20.947816,8479,2.07214856147766
82,3,4,11,1999,52.245187,20.990873,9744,2.22904944419861
55,2,6,8,1998,52.22743,21.10803,8364,0.355411052703857
40,2,1,15,1976,52.23338,20.95718,12250,0.951209187507629
187,5,0,2,2011,52.172971,21.086492,15509,2.00497364997864
34,1,0,4,1957,52.24053,21.034167,12059,0.94691789150238
68,3,3,4,2004,52.211871,20.916749,7500,1.30421614646912
47,2,2,2,2006,52.2405,21.0342,8724,1.91381359100342
57,2,9,10,2000,52.25196,20.98503,11036,1.61270308494568
48,2,3,3,1937,52.225148,21.037097,15000,1.94931244850159
50,3,1,4,1961,52.267966,20.968903,20705,0.875775694847107
54,2,1,6,1998,52.211028,20.965107,9815,0.572851896286011
32,2,8,14,2018,52.23338,20.95718,13747,2.87480545043945
60,3,10,13,1980,52.289864,21.029718,8167,0.64160144329071
137.66,5,0,1,1939,52.1594,21.21033,6466,0.759296417236328
75,2,3,4,1925,52.247111,21.05936,9467,1.61151027679443
63,3,4,12,1976,52.276596,20.91564,7270,1.07221937179565
76,3,4,5,2008,52.229587,21.036887,16040,1.80806660652161
96,3,7,8,2017,52.247982,20.897541,9688,2.81724381446838
54,2,6,8,1998,52.227545,21.107374,8297,0.407004952430725
45,2,4,4,2004,52.201065,21.004734,17312,2.47222638130188
48,2,1,6,2004,52.23906,20.9368,10000,0.720129489898682
40,2,2,3,1962,52.189792,21.007979,11750,2.00736832618713
47,2,0,10,1976,52.259884,21.05298,8064,1.49547743797302
80,3,6,6,2018,52.233859,20.985638,15015,0.355411052703857
31,1,0,3,1950,52.195216,20.965,9484,0.999574303627014
41,2,2,4,1968,52.295872,21.024499,7318,0.280135273933411
91,3,4,5,2014,52.225176,21.009332,24726,2.27319717407227
43,2,7,10,1970,52.29663,21.025552,7907,0.526148200035095
49,2,3,4,1950,52.19832,21.01715,10511,-0.0239772796630859
130,4,2,5,2001,52.19418,21.007173,13077,2.73516273498535
47,3,2,3,1970,52.292205,21.041655,7922,0.5599205493927
76,3,4,5,2008,52.229587,21.036887,16040,1.80806660652161
55,2,1,6,1998,52.211,20.9651,9637,0.702746033668518
39,2,5,5,2006,52.2405,21.0342,16411,2.10054755210876
31,1,3,3,1968,52.1906,20.8941,9194,0.590192079544067
58,4,0,3,1958,52.2272,20.9737,8759,1.40376543998718
40,1,0,3,1936,52.24053,21.034167,13000,1.06578660011292
92,3,12,14,2004,52.24053,21.034167,9700,1.06578660011292
57,2,5,6,2006,52.231407,21.072052,8422,1.0050163269043
46,2,3,7,1956,52.2356,21.0103,15653,1.48796057701111
36,1,0,2,2007,52.2067,20.9203,9417,1.87661957740784
48,2,9,11,1962,52.237406,21.005181,16042,0.989361643791199
27,1,8,10,1968,52.23338,20.95718,11852,0.872148871421814
100,5,1,6,2018,52.29332,20.92866,11800,2.80274724960327
46,3,0,10,1970,52.301923,21.046166,9240,2.86180448532104
71,4,0,3,1987,52.320014,20.946741,6141,0.355411052703857
43,2,8,10,1970,52.180494,21.012499,10117,1.07067108154297
36,1,0,2,2007,52.206724,20.92027,9417,1.91722846031189
77,3,1,2,2000,52.13,21.08,12338,1.97363996505737
50,3,3,4,1964,52.265427,20.970346,9800,0.317704439163208
25,1,8,10,1970,52.261132,20.961683,13160,1.92798614501953
130,5,4,5,2010,52.2405,21.0342,22693,1.60373640060425
30,7,2,11,1975,52.224314,20.914228,9600,0.723921537399292
36,2,8,10,1980,52.1379,21.0291,10278,1.39503979682922
44,2,0,7,2016,52.24053,21.034167,11114,1.06578660011292
41,2,0,2,1949,52.24053,21.034167,8781,1.06578660011292
55,2,2,2,1953,52.216457,20.993351,10364,1.7890727519989
70,3,2,2,1879,52.2306,21.02119,22000,2.74958181381226
148,5,2,3,1999,52.28175,21.07566,5061,1.96308374404907
30,1,7,10,1973,52.241681,21.08406,9834,1.27104759216309
36,2,8,10,1980,52.137854,21.029123,10278,1.04559946060181
39,2,1,5,2000,52.329108,20.943999,7949,1.41037726402283
82,4,3,10,1996,52.23214,21.0267,10037,1.6139874458313
69,2,0,12,1980,52.231116,21.033432,12160,2.23174977302551
44,2,5,5,2005,52.19512,20.88379,8978,1.91833829879761
86,3,6,7,2008,52.184571,21.043244,8128,0.747076034545898
95,3,10,11,2014,52.254532,20.993243,20264,2.41036939620972
75,3,1,6,2008,52.19184,20.98884,13104,1.8960235118866
137,5,5,7,2005,52.322559,20.966193,5614,1.87828254699707
50,2,1,3,1961,52.170462,21.002389,9800,0.531063437461853
65,3,4,12,2006,52.231407,21.072052,9924,2.94248938560486
65,3,1,4,2009,52.194157,21.034696,10539,2.00833511352539
53,2,6,8,2004,52.146874,21.04995,11200,1.29178643226624
67,3,3,6,2005,52.24112,20.90057,8900,1.93892240524292
25,1,4,4,1955,52.243342,20.946182,12760,2.13973474502563
40,2,2,3,2012,52.24168,21.08406,10875,1.7982804775238
42,2,0,3,1956,52.293323,20.928664,13096,2.47119975090027
150,5,3,3,1999,52.172971,21.086492,11994,2.38952207565308
37,2,8,8,1957,52.245667,20.98523,14325,2.49500179290771
126,3,4,5,2008,52.254526,20.932002,11032,2.74688839912415
35,1,2,4,1938,52.25915,21.0339,9972,0.808461546897888
47,3,3,9,1960,52.262304,21.037755,10618,2.88933610916138
66,3,1,2,1928,52.20501,21.001839,16364,0.745193362236023
89,3,3,5,1948,52.21337,21.02171,11000,1.3134753704071
80,3,2,4,1948,52.213193,21.019766,12000,1.05444192886353
47,3,0,3,1980,52.294291,21.038129,8383,2.16965961456299
47,3,3,9,1970,52.2633,21.02832,10618,2.88933610916138
76,3,1,2,2000,52.13785,21.02912,12500,1.91245698928833
41,2,3,4,2018,52.19832,21.01715,9879,1.7953507900238
61.5,2,8,11,2012,52.19832,21.01715,13805,2.88879442214966
69,3,8,10,1982,52.139049,21.05123,8682,1.92109274864197
41,2,3,4,2018,52.19832,21.01715,9879,1.7953507900238
26,1,0,3,1935,52.259638,21.056154,9312,0.553454875946045
53,2,3,5,2011,52.193996,21.062039,12359,2.34975719451904
56,2,2,4,2005,52.243599,21.080684,9822,1.56480026245117
73,3,0,4,2004,52.146775,21.050082,11165,2.11015343666077
52,2,3,4,1993,52.269348,20.938682,9712,1.83854675292969
38,1,2,5,2002,52.231528,21.084018,10000,0.761990904808044
169,5,1,2,1996,52.23059,21.06051,15977,2.03427958488464
139,4,3,3,1950,52.24091,20.99641,7123,2.35865235328674
98,3,2,5,2000,52.24168,21.08406,10041,1.20149302482605
52,2,0,4,1957,52.194912,21.004788,9789,0.997281193733215
52,2,1,3,1955,52.23719,21.091526,9039,1.91309118270874
60,2,2,3,1935,52.24773,21.00504,16584,2.08769416809082
62,2,1,5,2010,52.19832,21.01715,16049,2.01794958114624
48,3,3,4,1970,52.29332,20.92866,9146,0.355411052703857
146,5,1,5,2020,52.2057,21.02829,16453,0.355411052703857
28,2,2,4,1929,52.249702,21.064782,10536,0.699036359786987
89,5,1,4,1991,52.22285,21.03565,10618,2.08480858802795
40,2,0,4,2000,52.329108,20.943999,8225,1.8702278137207
28,2,11,17,2019,52.234063,21.102957,10536,1.57578659057617
53,2,3,4,2010,52.155798,21.072926,11887,1.9942684173584
61,3,6,7,1956,52.23313,21.019,10574,0.822280764579773
93.8,4,5,5,2018,52.236645,20.992064,16000,1.63772964477539
44,2,2,2,2018,52.210428,21.073576,11341,0.222288012504578
46,3,2,4,1970,52.295416,21.035579,8674,2.01605677604675
87,3,1,4,2009,52.15613,21.11163,9771,2.68143558502197
74,2,2,6,1930,52.226035,21.011412,14865,1.80089116096497
61,3,4,12,2019,52.227925,20.958511,9082,2.32451152801514
86.67,3,0,4,1938,52.198027,21.022893,12692,0.830591917037964
56,3,7,10,1980,52.295727,21.045591,7054,1.54787540435791
72,3,2,8,1992,52.20997,20.96727,9028,1.47629690170288
154,4,1,2,2013,52.16034,21.18168,5130,2.47651267051697
118,4,9,13,2010,52.279005,20.985164,15255,1.8494017124176
117,6,3,4,1998,52.24091,20.91133,9915,0.924919009208679
98.35,4,2,2,2014,52.214298,21.163562,8938,1.36572170257568
50,2,1,6,1950,52.211928,20.976727,9180,0.723181366920471
76,3,4,12,2019,52.227925,20.958511,8579,1.75698018074036
39,2,11,15,1970,52.23573,20.99791,12180,2.48427939414978
38,2,5,7,1960,52.24,20.99,10500,2.16261863708496
54,2,11,15,2010,52.24625,21.08546,10908,2.18899297714233
83,3,2,5,2012,52.20674,20.894778,9820,2.73875594139099
85,5,7,10,1995,52.234669,20.990782,11353,2.04963970184326
51,3,7,8,1978,52.224171,20.900177,9000,2.63491582870483
61,2,0,2,2015,52.204197,20.955413,19509,0.5946364402771
50,3,4,9,1976,52.175009,21.069948,10000,2.3054792881012
108.6,5,0,5,1922,52.20997,20.96727,10940,1.74947428703308
68,3,3,4,2004,52.17991,20.94782,7500,1.85024404525757
63,3,4,10,1976,52.278,20.918,7064,0.464709877967835
168,6,4,5,1935,52.1942,21.0347,8625,0.580539345741272
77,3,2,4,1929,52.253935,21.036119,8559,0.469816565513611
68,4,3,4,1952,52.2236,21.01694,12775,0.455838918685913
31,1,1,4,1950,52.24393,20.994637,13536,0.17316746711731
46.5,2,10,11,1975,52.28185,20.92953,9893,1.92500519752502
102.2,3,1,6,2009,52.18418,21.04329,10754,1.55581092834473
41,2,9,10,1980,52.198368,20.983069,9147,1.70753908157349
54,2,6,8,1998,52.227351,21.10718,8297,0.251014471054077
130,3,2,3,2003,52.23294,21.2252,4916,1.64032316207886
56,3,1,3,1972,52.20242,21.00361,10893,0.464345574378967
49,2,2,3,1960,52.170703,21.000441,9898,1.63086581230164
189.5,5,3,4,2006,52.23614,21.00817,12402,2.23336625099182
25,1,0,3,1938,52.2383,21.0225,16400,1.89448833465576
102,4,3,3,2006,52.1334,21.0661,10148,1.06578660011292
63,3,4,10,1978,52.2767,20.9207,7620,1.1444833278656
148,3,2,3,2014,52.1787,21.0359,12973,1.06578660011292
96,3,1,4,2007,52.16094,21.07829,13021,2.72948145866394
62,3,6,13,1974,52.2413,21.0897,7581,0.416617751121521
85,3,1,5,2010,52.2512,21.2329,17989,2.14812970161438
50,2,2,3,1960,52.2491,20.9557,8380,1.31102800369263
140,6,4,6,1996,52.249842,21.028234,10000,1.60081768035889
66,3,6,6,2018,52.222245,20.940105,12273,2.88750267028809
38,1,2,5,2002,52.231528,21.084018,10000,0.748008251190186
27,2,11,15,1976,52.245187,20.990873,12556,1.00089645385742
61,3,7,8,1986,52.243543,20.912761,7787,0.225352644920349
80,3,3,8,2004,52.24184,20.920322,10063,0.942666172981262
61,3,8,8,1979,52.231889,20.91066,7378,0.565847516059876
39,2,5,6,1950,52.211236,20.976454,11565,0.859747290611267
162,6,4,5,1995,52.154671,21.055938,6791,1.79707932472229
63,3,3,3,2006,52.332015,20.948504,6969,0.75842273235321
46,3,2,3,1963,52.272053,20.950026,10327,0.519757986068726
50,2,6,7,2003,52.225072,21.03537,17500,1.89044141769409
30,2,5,10,1974,52.24053,21.034167,10000,1.59430241584778
63,2,3,4,1999,52.269338,20.93837,9048,0.550845503807068
28,1,5,6,2019,52.222939,21.03686,13447,0.379605770111084
50,2,3,4,2014,52.31294,20.964928,7300,1.91311407089233
62,3,3,3,2016,52.321065,20.947176,9678,1.79045939445496
54,2,1,2,2009,52.316954,21.059289,7686,2.08658838272095
34,1,2,5,1938,52.261072,21.043121,10000,0.549099206924439
51,2,4,4,1949,52.2405,21.0342,11893,0.410790681838989
55,2,1,9,1968,52.220525,20.978366,10546,2.0202145576477
37,2,1,2,2017,52.322201,21.045951,9190,2.15101051330566
47,3,2,4,1973,52.230719,21.056963,11979,2.89007186889648
25,1,4,7,1963,52.2594,21.0389,11440,0.28376579284668
30,1,9,10,1979,52.186013,21.05118,10167,1.35513877868652
32,2,8,14,2018,52.23338,20.95718,13969,2.79567170143127
31,2,1,2,1927,52.212401,20.921777,10210,2.7827160358429
48,3,11,15,1972,52.236645,20.992064,10834,1.54033279418945
50,3,7,7,2015,52.163581,20.992267,11000,2.38753151893616
56,3,6,10,1974,52.178636,21.058501,8393,1.93377614021301
31,1,3,3,2001,52.205664,20.933034,9646,0.82465934753418
73,3,2,3,2001,52.321883,20.955435,7192,0.932367205619812
59,3,4,6,2012,52.225475,20.944018,10933,1.91833829879761
68,3,3,4,2004,52.212308,20.919977,7868,1.35383152961731
69,3,0,4,2010,52.193653,20.903471,8375,1.87123274803162
32,2,4,6,2019,52.23805,21.02935,13121,0.964157462120056
62,3,2,5,1890,52.24053,21.034167,20831,1.06578660011292
104,4,6,10,2006,52.243224,21.085245,7693,1.7732675075531
37,2,1,4,1965,52.204143,20.975646,10271,1.01372742652893
36,1,4,4,1970,52.19459,20.89272,8195,1.73352456092834
34,2,0,3,2006,52.316954,21.059289,9118,1.57101702690125
60,3,4,6,2012,52.2257,20.9448,10750,1.91833829879761
86,3,3,4,2001,52.30407,20.930415,8314,1.68404865264893
51,2,2,3,1983,52.223482,21.082536,8824,0.919697761535645
59,3,5,6,2014,52.24876,21.031998,14424,0.757749438285828
25,1,0,3,1937,52.243236,21.102592,10400,1.31182622909546
165,3,7,9,2004,52.24053,21.034167,17576,1.06578660011292
56,3,2,10,1969,52.231889,20.954406,9375,1.8518705368042
109,3,2,10,2005,52.2031,21.0156,13377,2.61187434196472
66,3,1,6,2001,52.24053,21.034167,9076,1.68379950523376
56,2,4,6,2012,52.2593,20.9777,12679,1.06578660011292
57,2,1,3,1936,52.2013,21.0301,11667,2.19775557518005
50,2,7,7,1955,52.251959,20.998101,13000,0.553454875946045
41,2,1,4,2019,52.362,21.0416,7769,2.59543108940125
34.29,2,2,4,1930,52.260891,21.058737,8720,0.0439877510070801
77,3,1,1,2013,52.2405,21.0342,8533,2.10958290100098
55,2,1,4,2008,52.1612,21.0776,10073,1.90070581436157
46,3,9,12,2019,52.24053,21.034167,12283,1.06578660011292
59,2,2,3,2005,52.1988,20.9151,8475,1.93547415733337
50,2,6,10,1988,52.24053,21.034167,8200,0.370262622833252
63,3,2,4,1998,52.24053,21.034167,8254,1.02685976028442
90,4,2,3,2014,52.24053,21.034167,8778,2.00119972229004
37,2,8,10,1970,52.24053,21.034167,10271,1.81369686126709
80,3,2,4,1938,52.24053,21.034167,9988,0.90040934085846
38,2,9,10,1990,52.258857,21.058085,8724,0.930923938751221
52,3,4,10,1976,52.284581,21.032218,7635,0.26033341884613
56,3,2,2,1956,52.20708,21.17603,8036,1.17982864379883
54,2,3,4,1990,52.200572,21.029504,8889,0.5946364402771
23,1,3,4,1958,52.25001,21.098111,10000,0.753375053405762
71,3,1,4,2008,52.158339,21.080169,10902,2.78511476516724
51,3,5,6,1956,52.19577,21.01436,13530,1.86362504959106
32,1,0,6,2019,52.22251,20.93903,12032,0.355411052703857
61,2,0,5,1937,52.237577,21.02493,13443,0.699939250946045
58,2,0,6,1961,52.182037,21.019592,9466,0.473734378814697
37,2,6,10,1970,52.205504,20.966573,11325,2.73169016838074
26,1,0,4,1935,52.259638,21.056154,9308,0.553454875946045
56,2,0,6,2009,52.24224,20.894981,10000,1.88060426712036
53,2,3,3,2013,52.160824,21.078011,10755,2.57108330726624
70.4,3,1,4,1998,52.240163,20.93254,7671,1.64109492301941
48,2,5,10,1970,52.2417,20.9756,10459,1.37240839004517
27,2,0,4,2018,52.257385,21.056307,8500,1.03914904594421
52,3,3,4,1970,52.19226,21.01794,12000,0.588571429252625
46,2,4,4,1960,52.250978,20.989294,11631,1.40515875816345
54,2,2,3,2006,52.329698,20.945525,7686,1.19961667060852
130,4,5,5,2010,52.23266,20.896844,6124,0.553454875946045
25,1,8,10,1970,52.261132,20.961683,13160,2.62259721755981
74,4,0,11,1984,52.240907,20.91133,7838,1.47091889381409
49,2,1,3,1954,52.237847,21.0812,9980,2.36539673805237
55,2,0,4,2000,52.23614,21.00817,7800,1.58591604232788
63,3,4,12,1976,52.27723,20.9177,7175,1.09254956245422
52,2,4,4,1950,52.2368,21.0063,11347,1.00925397872925
42,2,3,6,2001,52.244206,21.103906,3691,1.00199007987976
40,2,0,3,1950,52.243818,20.948573,9200,0.922532916069031
67,3,3,3,1985,52.15723,21.055186,7165,1.6141209602356
55,3,9,12,1970,52.282382,21.065368,8728,1.42437076568604
103,3,0,3,2009,52.161402,21.071874,9515,1.15165066719055
86,4,8,12,1979,52.293323,20.928664,8140,1.71653175354004
31,1,4,4,1932,52.24053,21.034167,17742,0.422845959663391
36,1,3,3,1959,52.241307,21.089681,9917,1.38183307647705
40,2,5,7,1960,52.24011,20.986791,9975,1.99497008323669
61,2,10,10,2001,52.282382,21.065368,8361,2.26781582832336
34,2,5,10,1969,52.282382,21.065368,10265,1.6748378276825
56,2,3,3,2002,52.31294,20.964928,7679,2.02456521987915
38,2,4,4,1970,52.291177,20.945351,9948,1.8773033618927
154.6,6,2,2,1879,52.22968,21.01223,21000,2.46363973617554
106,4,11,15,2007,52.182325,21.02588,8867,1.67189621925354
37,2,3,3,1936,52.204649,21.046511,9973,0.365198731422424
48,3,2,4,1975,52.24053,21.034167,9167,1.79602193832397
77.9,3,11,15,2010,52.247427,21.081891,9757,2.50492095947266
60,3,4,4,1980,52.276935,20.935217,7417,0.130033850669861
47,2,7,13,2008,52.240163,20.93254,10511,0.93996274471283
41,2,3,10,1970,52.199577,20.975869,9022,0.281650304794312
46,3,3,9,1968,52.2633,21.02832,10848,2.66696572303772
79,3,11,15,2000,52.20997,20.96727,11393,2.09052348136902
51,2,2,4,2009,52.23614,21.00817,9902,1.97234892845154
88,3,3,4,2007,52.194878,20.988038,15341,1.31565093994141
40,2,1,8,2010,52.200526,20.970333,12500,2.70530796051025
55,2,5,8,2013,52.225641,20.948895,10891,2.16331005096436
72,3,3,5,2007,52.24053,21.034167,8500,0.696510076522827
42,2,3,3,1995,52.322,20.9525,7381,1.29137277603149
26,1,0,3,2014,52.2398,21.1043,12077,2.81461119651794
57,3,2,4,1954,52.2423,20.9844,9913,2.18830561637878
29,1,9,15,1980,52.2062,21.0498,10759,0.99996554851532
65,3,3,3,1995,52.2405,21.0342,9385,1.36264085769653
67,4,2,3,1982,52.24053,21.034167,8508,0.395496726036072
31,1,8,10,1974,52.2405,21.0342,10500,1.06578660011292
63,3,2,8,2019,52.342158,20.945245,7215,2.66954898834229
110,4,3,4,1991,52.20417,21.00083,11364,1.02819514274597
47,3,4,4,1963,52.245827,20.980209,11256,1.52338695526123
40,2,2,3,2012,52.2438,21.1001,11625,2.16745591163635
56,3,0,7,1983,52.154237,21.044669,8733,1.44619035720825
47,2,10,11,1980,52.156733,21.024222,10000,1.81546568870544
70,3,6,6,2010,52.258,21.078,10072,2.25077271461487
34,2,4,4,1954,52.252666,21.079477,10295,2.41778516769409
93,4,6,6,2018,52.281164,20.928759,13925,2.27712869644165
31,1,0,8,1981,52.154867,21.045944,10807,1.08984422683716
53,2,0,3,2000,52.332022,20.935731,7906,2.10464262962341
37,1,2,4,1999,52.248029,21.084507,10406,2.17284679412842
36,2,3,3,2001,52.299599,21.039428,10973,2.78229236602783
50,1,2,4,1893,52.229902,20.961099,10460,2.82489633560181
57,2,3,6,1952,52.243164,20.983828,12018,2.4054684638977
145,4,4,12,2009,52.207913,20.964915,9635,1.52243876457214
58,2,2,3,2005,52.198841,20.915081,8621,2.05580449104309
37,2,6,12,1967,52.216965,20.973793,10271,1.48852300643921
157,6,5,5,2007,52.127977,21.077021,12612,2.14318752288818
69,3,1,8,2008,52.14323,21.034024,9711,2.27718901634216
80,3,14,15,2000,52.229284,21.010276,11250,2.50485968589783
62,2,4,5,1956,52.2381,20.9785,12904,1.06578660011292
201,6,1,3,1935,52.220021,21.009051,11839,2.69691276550293
95,3,2,7,2000,52.281664,20.984463,14843,2.0055193901062
104,3,5,5,2008,52.259153,20.936253,11539,1.99389815330505
70,4,4,4,1986,52.155887,21.053063,8000,0.903295993804932
49,3,4,10,1968,52.187652,21.016133,10205,2.43623089790344
87,4,10,12,1989,52.220154,21.098728,7012,2.04271650314331
84,3,3,7,2009,52.24053,21.034167,9405,1.21797823905945
31,1,4,7,2018,52.24053,21.034167,14063,2.29466152191162
70,2,0,12,1980,52.230958,21.032566,11572,1.90975975990295
70,3,2,5,1997,52.229176,20.953899,11272,1.33911037445068
58,2,0,2,1927,52.212401,20.921777,8535,1.91872572898865
56,3,0,2,1927,52.212401,20.921777,8992,1.99995303153992
35,2,10,13,1977,52.195448,21.06389,9115,0.607743859291077
42,2,2,5,1998,52.19882,20.90928,9405,1.71306228637695
169,5,1,1,2009,52.1865,21.17694,5444,2.42877745628357
31.74,1,2,29,2024,52.229467,20.980446,20061,2.81434631347656
130,5,0,6,2006,52.173672,21.04856,10077,0.553454875946045
64,3,4,8,2012,52.285302,20.938178,10860,1.8209445476532
37,2,1,10,1977,52.23926,20.94282,10784,1.03517484664917
92,2,1,2,2018,52.19006,21.03872,20000,0.246482729911804
225,4,2,2,2018,52.19006,21.03872,25024,1.8413999080658
83.23,4,4,4,1992,52.229344,21.098069,7185,1.01594114303589
151,5,1,8,2004,52.17111,21.05928,7881,2.1952486038208
44,2,5,7,2013,52.3459,20.9435,7387,1.3474109172821
49,2,4,10,1983,52.14121,21.04702,9490,1.80281710624695
58,2,1,7,2010,52.185793,21.043917,11500,2.0288290977478
150,4,1,4,2010,52.160824,21.078011,13000,2.5814151763916
63,2,0,2,2018,52.19006,21.03872,20200,0.222288012504578
42,2,2,3,1956,52.24053,21.034167,17024,0.789914488792419
74,3,1,4,1997,52.24053,21.034167,9257,1.06578660011292
54,2,4,7,2018,52.24053,21.034167,9926,1.06578660011292
65,2,5,5,2001,52.24053,21.034167,8616,1.75978112220764
86,3,1,3,2002,52.24053,21.034167,8256,2.00249934196472
47,3,10,10,1969,52.24053,21.034167,9894,2.68149304389954
64,3,4,8,2012,52.284615,20.937827,11094,2.61611866950989
78,4,1,6,2019,52.23614,21.00817,12060,1.12362504005432
44,2,3,4,1959,52.250482,21.079391,8000,0.214006781578064
62,3,4,4,1925,52.249743,21.03103,10049,1.3124144077301
35,1,4,4,2018,52.1771,20.9899,11429,0.355411052703857
28,1,2,10,1960,52.23791,20.98438,11250,0.65799081325531
42,2,7,10,1972,52.2611,20.9617,9524,1.08643484115601
45,3,0,12,1967,52.24053,21.034167,12889,1.06578660011292
55,3,2,4,1950,52.2469,20.9476,8000,0.734471559524536
75,3,7,10,2009,52.17,21.0195,11623,2.65610504150391
67.2,3,0,10,1993,52.17587,21.028177,14584,1.94605755805969
36,2,11,14,1980,52.235935,21.033926,11250,1.96885251998901
45,3,10,12,1973,52.192407,21.026722,13978,1.19316601753235
29,1,1,10,1969,52.2589,21.0581,8897,1.47292256355286
63,3,0,4,1993,52.262719,20.916617,7142,0.89279317855835
41,2,8,10,2001,52.1833,21.0059,9800,0.941962003707886
111,4,6,6,1958,52.2141,20.9742,8100,0.913536190986633
106.3,3,0,5,1928,52.254,21.0366,9408,1.44219160079956
89,4,1,6,2001,52.2365,21.0501,12360,1.88093543052673
49,3,1,10,1970,52.226579,20.957597,9368,1.7732253074646
153.1,3,2,6,2012,52.2418,21.0083,38537,2.75179004669189
47,2,3,4,1990,52.170324,21.055461,9149,0.917719841003418
57,3,2,4,1954,52.24233,20.98444,9913,1.87976217269897
54.58,2,10,11,1980,52.1441,21.060251,9711,1.31333422660828
42,2,3,4,2013,52.246573,20.909913,11524,2.36516213417053
102,4,1,6,2010,52.202327,20.9952,15137,1.98924565315247
95,4,3,5,1911,52.226278,21.021586,13500,0.720114946365356
39,1,2,5,2000,52.231804,21.083897,9744,1.14597606658936
